rho_443_a,rho_492_a,rho_560_a,rho_665_a,rho_704_a,rho_740_a,rho_783_a,rho_865_a,CHL
0.03283418,0.038827624,0.033866853,0.024259042,0.02258305,0.022362677,0.020940667,0.019467212,0.8201566
0.033282828,0.032424804,0.03328425,0.021304138,0.019448195,0.01877407,0.018626224,0.018561771,2.6332154
0.04207284,0.045834783,0.042430792,0.014367349,0.011658969,0.008059262,0.005276898,0.004608549,2.4006388
0.05082939,0.058182266,0.0691739,0.048500422,0.040113885,0.012964316,0.011260601,0.005205324,8.193021
0.038024675,0.04620158,0.059720807,0.033937357,0.027501842,0.010556581,0.009469801,0.004270453,7.116854
0.03186737,0.034231093,0.030948415,0.0147227915,0.0133671835,0.012363283,0.012022412,0.012068732,1.8941374
0.015018101,0.019862328,0.015998216,0.009700471,0.0087967655,0.008909658,0.008428405,0.007257549,1.6717219
0.04563403,0.049307607,0.04299938,0.015433567,0.013080022,0.009195422,0.009197967,0.005656262,1.9790533
0.017822891,0.021485012,0.022003083,0.01383672,0.012447851,0.011649062,0.011503106,0.010821406,4.4616995
0.046281647,0.044325486,0.03556096,0.01776052,0.015247703,0.014167408,0.014083088,0.01247049,1.3509098
0.04806754,0.050960436,0.051063843,0.019697366,0.014440283,0.010269054,0.008772039,0.00505287,2.5130875
0.025571868,0.028815955,0.025331568,0.014990836,0.014040408,0.013783308,0.013659332,0.013357389,1.0949767
0.033671632,0.038535904,0.051897675,0.024036575,0.017698651,0.0088846125,0.007716788,0.0037689218,5.5376267
0.042754807,0.04434533,0.041750267,0.013254587,0.010456301,0.00777663,0.0047738017,0.003903424,2.28432
0.030162012,0.026604759,0.017687444,0.009552961,0.008275884,0.0074819513,0.0075082146,0.0062645767,0.9550079
0.028036973,0.022347476,0.017879557,0.008561403,0.0071355263,0.005165479,0.0029701374,0.00055853947,4.495705
0.05222788,0.04867058,0.041586634,0.014967241,0.011700577,0.008820365,0.009037497,0.0066187405,1.8085486
0.02617605,0.03757173,0.046285477,0.01875796,0.014444122,0.008736495,0.008739174,0.0075390595,3.77504
0.019747932,0.02732806,0.026059844,0.01662121,0.014615544,0.01308788,0.012904063,0.012719013,1.7328798
0.04432821,0.04626423,0.046589695,0.015487285,0.01107933,0.005979411,0.0048710527,0.0029421926,2.1127694
0.034141466,0.0317353,0.042130135,0.022372311,0.022757735,0.01072663,0.010200152,0.005330591,31.652523
0.022213485,0.019713929,0.028329067,0.010812208,0.007987244,0.0044544823,0.0042032953,0.00097461743,6.1050243
0.03927665,0.041693494,0.041496232,0.034301024,0.03173996,0.031448215,0.03125068,0.030376462,1.4875145
0.022713492,0.023093801,0.030029677,0.015454457,0.0147705665,0.015028185,0.014883787,0.015570433,7.380181
0.027273972,0.027221594,0.0337946,0.021544933,0.019854592,0.0209358,0.020256797,0.01952659,7.5741935
0.035518263,0.029633906,0.02839026,0.0138020385,0.011228449,0.009255684,0.007867823,0.00509569,3.804011
0.038287856,0.040633496,0.040973194,0.026031436,0.024117202,0.025035152,0.023926754,0.023867324,2.0386019
0.0327258,0.049578846,0.07146173,0.04263831,0.03570057,0.011759353,0.009944181,0.0025245482,9.571868
0.02490774,0.021877844,0.016254308,0.0076735346,0.0064403405,0.0063042725,0.005962422,0.0048078755,1.2355028
0.038570505,0.030445067,0.025960093,0.014162727,0.012382442,0.010036675,0.009139934,0.006312262,2.1676953
0.052463673,0.055018015,0.07022852,0.05162081,0.04986448,0.030068161,0.030040149,0.024987414,24.599325
0.034241725,0.03543919,0.028516427,0.009397523,0.006601815,0.0052779666,0.004999445,0.003371218,1.2944589
0.028553171,0.024447953,0.022246195,0.013706244,0.011227453,0.00981699,0.0075439024,0.0047364137,4.077104
0.04314391,0.03936244,0.0341145,0.021057429,0.01758025,0.014143352,0.0114108175,0.009068984,2.9075136
0.047356978,0.051026117,0.06706596,0.051128943,0.051254567,0.02597091,0.0246579,0.017618706,32.996727
0.027004072,0.034418475,0.034267053,0.018637199,0.017289424,0.016178163,0.016332585,0.015113052,2.0059738
0.03816979,0.038581736,0.040299464,0.03006665,0.02849309,0.028276527,0.027658029,0.027136283,2.3235173
0.049066275,0.061673217,0.062475756,0.022324583,0.014811184,0.006778917,0.005765158,0.0055508288,1.4671514
0.034478083,0.029063633,0.028019372,0.014797883,0.012729222,0.011847198,0.011555394,0.009939957,4.411329
0.021013957,0.023824057,0.022637282,0.0153685985,0.014653412,0.015418368,0.015815083,0.015051516,1.7636769
0.027818615,0.02122128,0.018061355,0.008708794,0.0067657665,0.005145633,0.0032713944,0.00050203863,5.3002467
0.0254394,0.022017501,0.01855027,0.01083589,0.009215452,0.007144651,0.005181859,0.003088106,5.1335154
0.03644065,0.040046614,0.038712643,0.014153784,0.011356246,0.009453687,0.00939499,0.00931618,1.3806405
0.044983655,0.047355246,0.061246786,0.041330546,0.04327528,0.020570848,0.018365633,0.009698117,36.892574
0.048738707,0.05226903,0.05135622,0.018634044,0.012844944,0.0085854,0.0068224934,0.005839759,1.6520852
0.036293995,0.037875514,0.03841045,0.024590015,0.022259757,0.022413762,0.023303505,0.025031524,1.8805548
0.043152656,0.04888748,0.06674922,0.046982102,0.043238774,0.019648748,0.018926332,0.013187022,15.657565
0.032610036,0.04322925,0.05199218,0.02106348,0.017007016,0.009843797,0.010250429,0.008370241,4.0485015
0.035705596,0.04220696,0.061213415,0.029425919,0.022542594,0.009491588,0.008266108,0.0028805996,5.006002
0.017852541,0.021798579,0.019135827,0.0140869655,0.0129126515,0.013335165,0.01204173,0.011984883,1.5352435
0.021127107,0.025561454,0.025441945,0.018521996,0.016288035,0.016012961,0.016722746,0.015509135,1.2295837
0.059464134,0.05364609,0.0654492,0.04798439,0.047758024,0.038592316,0.037424747,0.034223367,26.531624
0.01591849,0.020007757,0.018010654,0.012712653,0.011097093,0.011201844,0.01184163,0.010716323,1.600451
0.034506958,0.049174998,0.0639766,0.032641824,0.025154026,0.0129817715,0.012642837,0.011230448,3.8565705
0.0373357,0.04799003,0.07017953,0.03674033,0.030345904,0.011035239,0.009495172,0.003410771,8.269018
0.037223343,0.044947475,0.065067336,0.046236515,0.04171402,0.015990773,0.015031289,0.009576975,10.64181
0.055292636,0.06216677,0.073599875,0.061830368,0.054450586,0.02972099,0.0270242,0.01488895,7.872985
0.041332256,0.04973849,0.04817281,0.01850328,0.01291444,0.0089002075,0.008206119,0.0060285586,2.251549
0.03339734,0.04259513,0.057580933,0.02737843,0.021969339,0.011113317,0.01031921,0.00782617,12.066818
0.04457088,0.045505125,0.056216665,0.033697948,0.031268105,0.0148289865,0.013537272,0.007584496,21.156502
0.03192113,0.027913798,0.019369591,0.010336496,0.008704862,0.008522026,0.0078057675,0.0067922445,1.0610793
0.026211109,0.028825969,0.03487552,0.018972581,0.016640142,0.016657988,0.016346524,0.0148499515,4.748412
0.04346934,0.043499276,0.043961126,0.020784436,0.018026274,0.01557817,0.016066683,0.015018641,1.8178205
0.02009182,0.024256907,0.025904544,0.016031664,0.014736422,0.013577584,0.013478783,0.012223133,2.9055479
0.030507738,0.035527278,0.02706481,0.007117065,0.0037748213,0.002267549,0.0014126224,0.0007032789,1.5069784
0.031868834,0.030191993,0.02390908,0.0061979564,0.004569934,0.0033127551,0.002498185,0.0013908786,2.275534
0.018615352,0.025204081,0.023795577,0.017219627,0.014759408,0.014828852,0.014040782,0.0133057125,1.2911434
0.036020197,0.04572607,0.06772115,0.03645599,0.030525189,0.010145004,0.008743377,0.0031029133,10.013831
0.035978507,0.03877362,0.04044807,0.02948281,0.028359182,0.028705383,0.028663537,0.02802287,2.4833362
0.026049849,0.031949405,0.030865796,0.008174531,0.0055942037,0.0031030658,0.0035268713,0.0022464455,1.9183018
0.052992508,0.06751615,0.0904941,0.049757782,0.038195822,0.017714405,0.01702784,0.013154775,8.433549
0.027512135,0.022364775,0.018957293,0.010301997,0.00812096,0.0060156505,0.0044581406,0.0015590591,4.830493
0.028730603,0.022704894,0.014845526,0.0073158164,0.005671415,0.0053919316,0.0050888737,0.004812714,0.94687736
0.0467905,0.04800099,0.054433707,0.03507405,0.02959532,0.020293524,0.018908918,0.013149561,4.404073
0.034360748,0.029886264,0.021785874,0.009774844,0.0076268306,0.006462041,0.004291439,0.0016860268,0.9170762
0.019945677,0.021995183,0.026289456,0.011498411,0.0099115195,0.008240618,0.008096302,0.007811369,7.1214375
0.036053885,0.043874975,0.062125854,0.029698748,0.022005506,0.0089662215,0.008653988,0.002942506,2.303553
0.023924792,0.027041772,0.025664166,0.009609455,0.00882213,0.0072435425,0.007209317,0.006685654,2.1130655
0.019961782,0.024575716,0.022950867,0.015060887,0.014684396,0.013400915,0.013424899,0.01163059,1.6015564
0.034202244,0.03426777,0.028101416,0.010977783,0.00889369,0.0075242463,0.007332087,0.0061501903,1.3377895
0.029631348,0.031183425,0.02805104,0.01286403,0.011225947,0.009972991,0.010241394,0.010303989,1.8152975
0.031746507,0.034626,0.05181656,0.029831674,0.027531449,0.0095391525,0.009777684,0.006156604,20.574707
0.025139576,0.02607351,0.03200031,0.0178351,0.016772296,0.015743487,0.016563931,0.01623845,6.8007064
0.06379861,0.071276374,0.09320136,0.0679441,0.06765948,0.0361301,0.03564587,0.026580585,19.540312
0.04730192,0.043038692,0.03681192,0.01695774,0.014685084,0.011284215,0.010581062,0.007940047,1.5616893
0.05721502,0.05753969,0.055648614,0.021063345,0.016265672,0.010502168,0.008265049,0.0065754163,1.4031552
0.042156797,0.048340615,0.046353284,0.017636582,0.014685726,0.008848986,0.007322771,0.0053429473,2.192272
0.023408163,0.02418415,0.030511674,0.015986905,0.0154010635,0.015635103,0.015905349,0.01537567,5.562613
0.042468935,0.036188792,0.030766107,0.015633356,0.013142486,0.010788111,0.010093321,0.0072472743,1.7560991
0.044334244,0.03322849,0.030849192,0.018690217,0.017794788,0.014931651,0.014368333,0.012822907,3.0531607
0.019087765,0.019953456,0.019846927,0.013962266,0.013941616,0.014362536,0.015018781,0.014263957,1.6273704
0.03523788,0.03315716,0.027144158,0.013374417,0.010847213,0.009640887,0.008265166,0.005463253,1.3036425
0.04747508,0.05479553,0.07074421,0.059064247,0.059322212,0.032847054,0.031301312,0.017267471,25.290121
0.023809064,0.024112927,0.025761822,0.017201241,0.016249776,0.016686069,0.017142586,0.016364206,3.931265
0.03992604,0.039170552,0.031267934,0.013731163,0.011427095,0.009530649,0.009683769,0.008424255,1.1645736
0.027467292,0.030666564,0.02730204,0.008710416,0.006724666,0.005173046,0.0050273775,0.003799917,1.656413
0.026950395,0.022228586,0.015088031,0.008345915,0.006963233,0.0069314144,0.0067638215,0.006474865,1.2383089
0.030477365,0.023824062,0.023085343,0.0106650265,0.008696923,0.006403859,0.005067342,0.0030949342,4.9227643
0.044247095,0.049395308,0.049277764,0.018024318,0.013722116,0.008288302,0.0064265635,0.0052965926,3.4357088
0.024313783,0.023730721,0.024614763,0.016760277,0.016698958,0.017420473,0.01728602,0.01604475,1.9566123
0.03198957,0.032470558,0.03125948,0.018605188,0.017945694,0.017598905,0.017032456,0.01679273,1.9429218
0.045113053,0.043416582,0.044195887,0.036577072,0.037725866,0.03873776,0.038567245,0.038415242,1.7884842
0.031121956,0.037676793,0.05819874,0.047283858,0.04848855,0.02005598,0.019340651,0.009694984,21.405201
0.04308168,0.05086445,0.04596907,0.014188299,0.009930929,0.0041135564,0.0039982437,0.0015616743,1.4781971
0.023804199,0.028334552,0.03026356,0.019819027,0.01882563,0.017962981,0.018710043,0.018963365,1.5684944
0.028136713,0.022669325,0.018969249,0.009768798,0.0071342806,0.0053980034,0.0043184743,0.0011019201,4.5452256
0.04116501,0.04230322,0.041778233,0.032759704,0.03196649,0.031783316,0.031732693,0.030364905,1.714821
0.025569415,0.022262769,0.019202048,0.009811112,0.0077243717,0.005775092,0.0047534034,0.0026569564,2.9272645
0.022430442,0.02101505,0.02684855,0.011307614,0.008718182,0.004718849,0.0029176902,0.00048770558,4.3921185
0.015382892,0.02032392,0.019909555,0.012265613,0.011349388,0.010669016,0.010121903,0.010754732,3.4984028
0.074279904,0.09904742,0.12386848,0.090599045,0.07229756,0.027899927,0.022363,0.011891589,0.05631682
0.04150949,0.033167977,0.02862898,0.015293991,0.014078762,0.011939882,0.0100890435,0.007881231,1.7150345
0.036262386,0.02940621,0.019597663,0.011019069,0.01000935,0.009580057,0.008801363,0.0077745277,1.4886001
0.040300947,0.04070796,0.040077936,0.015788203,0.011751794,0.008610125,0.008952409,0.0070900517,1.7210523
0.027650544,0.025591563,0.024645805,0.018823888,0.018441912,0.019176267,0.019473381,0.019336158,1.4387399
0.039456245,0.05113109,0.06593957,0.051761158,0.045847252,0.022044403,0.021049106,0.010073278,5.5821633
0.03176856,0.027102385,0.02003595,0.00993181,0.008601104,0.007853589,0.007653408,0.0068015703,1.3901696
0.0297644,0.03069484,0.02765731,0.012610017,0.010959146,0.010445165,0.00986705,0.009928385,1.3617687
0.028034877,0.036631104,0.054667514,0.02848943,0.022054747,0.0077943723,0.007606527,0.0026456534,8.486453
0.022083566,0.023148956,0.026096934,0.01518479,0.014026039,0.01494342,0.014578526,0.014390594,5.146957
0.030871004,0.027654635,0.03142636,0.015285475,0.012215134,0.00785428,0.007291913,0.0042527528,2.935892
0.01682885,0.01333312,0.014656211,0.0042063356,0.004636982,0.004316051,0.0043059676,0.0045725307,3.5215197
0.039127074,0.038854305,0.03555632,0.015266763,0.01204221,0.009081088,0.007153787,0.004992554,1.6757969
0.0178243,0.023370637,0.02198002,0.0082816165,0.007167012,0.0053777588,0.0057898248,0.0045635663,2.0569904
0.04136884,0.035990797,0.03234799,0.017344564,0.01586486,0.013096038,0.012109488,0.009621754,1.7720784
0.041474305,0.041334562,0.03243927,0.013195229,0.010536803,0.008298151,0.008968709,0.007524965,0.9371639
0.031248864,0.039061956,0.056902174,0.03706833,0.031352527,0.010250519,0.0097838575,0.0048604147,11.284865
0.045198288,0.05003226,0.051932078,0.018470308,0.012946922,0.007923322,0.006447813,0.005462976,3.6274123
0.022041105,0.018800259,0.022282226,0.0101193,0.00800885,0.004131642,0.0031304313,0.00058447424,3.7969077
0.03425084,0.033058535,0.043532975,0.021401241,0.020040935,0.009070417,0.008157904,0.0036513745,19.127724
0.049015135,0.05033352,0.05027654,0.018600844,0.012987523,0.010004363,0.008045237,0.006196701,2.6752822
0.03665969,0.04897121,0.06351949,0.026837435,0.020203885,0.009148884,0.009246765,0.00628048,4.8845057
0.02545693,0.034562074,0.0383525,0.017657068,0.0141486665,0.012042384,0.012005589,0.011505891,2.5250661
0.045200057,0.06184064,0.08270742,0.048562028,0.03887631,0.015621995,0.015606699,0.011381712,3.7175891
0.0324523,0.023530569,0.020591378,0.01195268,0.010082955,0.007882747,0.0071605826,0.0045927046,4.2912145
0.026086,0.023387892,0.026842156,0.012276788,0.00934586,0.0055865943,0.0048975833,0.0012590683,4.8992004
0.049911883,0.0501356,0.045326892,0.0135677215,0.009900941,0.0069133737,0.005016304,0.004007184,1.84878
0.03447381,0.034326017,0.030209204,0.008213097,0.0056291325,0.0031705853,0.0021336349,0.0006190722,3.1169634
0.038962975,0.031072339,0.024348179,0.012243592,0.010048192,0.008267697,0.006801868,0.004237723,0.9816263
0.03392771,0.027224135,0.023116622,0.012762276,0.010197208,0.008119256,0.008097015,0.0051017543,3.7611768
0.043611433,0.039700963,0.032810252,0.017022097,0.0146367755,0.013066508,0.012349599,0.011141357,1.6010451
0.029078424,0.025325637,0.017733721,0.008164855,0.007138304,0.0060869036,0.006005804,0.006058286,0.9107915
0.023849713,0.022548784,0.016685918,0.00845161,0.007608258,0.006628484,0.006612855,0.006240641,0.9691312
0.04143729,0.040352196,0.039926812,0.027172524,0.026750388,0.02698375,0.026643444,0.027065547,1.6088529
0.032773826,0.030678138,0.026853448,0.013931419,0.011448288,0.008872196,0.007186104,0.0052501983,3.606095
0.020182015,0.028905261,0.030762145,0.012292745,0.010666939,0.009727836,0.00944332,0.008888088,2.9367657
0.031045323,0.024574447,0.022778194,0.012132241,0.009913374,0.0078365095,0.0064317686,0.00420823,4.923286
0.049273703,0.050546262,0.045917917,0.022147914,0.019050455,0.0154726105,0.015479961,0.01376705,3.1424828
0.0473227,0.052857414,0.05368669,0.022055825,0.017716115,0.011315254,0.010685044,0.008682318,2.451858
0.034959745,0.031223321,0.02270407,0.010351627,0.00843385,0.0064324113,0.0046015433,0.0024301072,0.8556119
0.030433407,0.027828833,0.02376419,0.012445811,0.010620973,0.010671111,0.010048342,0.010609023,1.3137805
0.021714441,0.029067872,0.031558767,0.015651328,0.013872327,0.01199439,0.012281862,0.011135632,3.241414
0.025153864,0.022146448,0.01982791,0.011172405,0.009311908,0.0064249337,0.004947014,0.0029663949,4.489072
0.027810285,0.033789597,0.052901518,0.037904542,0.03996278,0.0150462985,0.014173333,0.007957845,22.597113
0.030646104,0.04225134,0.050640922,0.019357413,0.014213413,0.008039665,0.00786214,0.0066022584,3.4527214
0.028805837,0.034098834,0.029094137,0.018142655,0.01638591,0.016115628,0.01571083,0.014885251,0.5616823
0.039890792,0.040201373,0.039477263,0.015358187,0.011704495,0.0089420015,0.009267498,0.007749089,1.7989013
0.038135253,0.037240837,0.02863209,0.01299453,0.010404536,0.010098144,0.009629855,0.008693449,1.3353453
0.013532439,0.015298754,0.02040622,0.00651659,0.0058203256,0.0052612405,0.0044595855,0.0038375717,6.033453
0.016351098,0.0172773,0.024113983,0.01026984,0.008609743,0.007905154,0.007345983,0.0067736125,6.73397
0.017861387,0.020534711,0.021784388,0.008339088,0.0071991347,0.0074368045,0.006345062,0.004744314,3.0735989
0.017161742,0.020935848,0.018698877,0.0135887945,0.011625301,0.011276877,0.011590705,0.010581753,1.682441
0.057668712,0.0670724,0.08305207,0.05449,0.051084258,0.024776189,0.02231677,0.01579437,12.846574
0.03269189,0.032021992,0.044304255,0.022118093,0.020514632,0.008373678,0.007072111,0.0025496595,24.178509
0.033574823,0.031678036,0.026445592,0.009102341,0.0069019883,0.005278097,0.0051311287,0.004480804,1.7353768
0.053730186,0.051307533,0.043363843,0.015710123,0.013068778,0.0100526735,0.009729932,0.007626655,1.8085486
0.052954663,0.056974616,0.053119235,0.020815669,0.01708234,0.010908506,0.010454168,0.009030684,3.069166
0.048110195,0.05996712,0.062051393,0.022563988,0.014504764,0.0075234543,0.005114335,0.004208681,1.6020955
0.036966797,0.045699727,0.06589907,0.032439947,0.026448471,0.009404016,0.008834054,0.0037519617,6.901537
0.03577575,0.028935347,0.025060182,0.01323507,0.011358154,0.010066729,0.008976957,0.0064955326,3.4574873
0.020158472,0.021332655,0.026980774,0.014985649,0.014996065,0.014564089,0.014767367,0.014805089,5.8025603
0.030786877,0.029943224,0.026784064,0.012944127,0.011672483,0.010905817,0.011693817,0.010463751,1.3010156
0.048812658,0.06010601,0.06222313,0.023796912,0.01663172,0.0067215017,0.007667056,0.0056075305,1.5175784
0.024487285,0.02248039,0.028480856,0.011653481,0.008836341,0.004148309,0.004155832,0.00029893153,2.9732587
0.026998073,0.028181436,0.026190577,0.0096768495,0.0080240015,0.007418903,0.0077305837,0.008202813,1.737762
